,X,Y,Z,dot_size,dot_label,beer_name
0,0.3792268518746999,0.07660314995577926,-0.06438622596714708,202.61377403285292,2,abruzzi_rye_porter
1,0.04894982513936188,-0.0519757686959369,0.1266930680751076,393.6930680751076,4,agua_fresca
2,-0.15503545916273404,0.08415946695050117,0.06547324192798329,332.4732419279833,3,ales_for_als
3,-0.017199411893535355,-0.08709133959587866,0.24994541272043608,516.945412720436,4,allagash_collab
4,0.1306527593067388,0.25200306412986306,0.2848069284825644,551.8069284825644,5,amber_waves
5,-0.1558324391487904,0.09592893245797958,0.011728249156809374,278.7282491568094,3,apricotmangopaleale
6,0.10250791008257948,0.17023223491538705,0.2371296308811906,504.12963088119056,5,aqua_fresca_v3
7,-0.10812685666139701,0.2222744906868636,-0.050221742663097965,216.77825733690204,3,arches_hoppy
8,0.00792179223227437,0.12928524071136324,0.17388850060729832,440.8885006072983,5,atomic_pumpkin
9,0.060543860053886775,0.0020913760128033476,0.22339315568739163,490.39315568739164,4,atomic_pumpkin_pie
10,-0.018822629599404877,-0.14691633890922257,0.09113100737701779,358.1310073770178,4,avl_saison
11,0.1690561544843134,-0.044569488051216036,-0.14848051084314304,118.51948915685696,2,b&j_cookie_dough
12,0.18380468756979523,0.2053050428365281,0.16918258295268118,436.1825829526812,5,belgian_apple_v2
13,-0.03264950077137423,0.09690534005248315,0.09739649194067529,364.3964919406753,5,belgian_pale_ale
14,0.19420618611675672,-0.07907516168951889,0.08918375279490848,356.18375279490846,2,blkbry_barley_wine
15,-0.021688185616783394,-0.11145328404264229,-0.02651454471445825,240.48545528554175,1,blonde_970_v1
16,-0.050085167009983333,-0.10928177427442755,-0.07000914462266355,196.99085537733646,1,blonde_970_v2
17,0.4012349148990215,-0.03750874716679553,-0.16582447535229172,101.17552464770827,2,boom_chocolatta
18,-0.13963980798587056,0.18974237533907512,0.012480446781123217,279.4804467811232,3,botanical_ipa
19,-0.15122265399470564,0.025844314084565702,-0.12584140553008516,141.15859446991485,3,bravo_equinox_ipa
20,-0.1889408646933421,0.11644804874943876,-0.045669728083532805,221.3302719164672,3,bretta_ipa
21,-0.17572340756843913,0.04874944183065826,-0.055669047977219416,211.3309520227806,3,callisto_mango
22,-0.15587047478835986,0.06675153572725227,0.024959365334796625,291.95936533479664,3,callisto_v1
23,-0.10584741357198031,0.13861544736113815,0.009687746221172059,276.68774622117206,3,callisto_v1.1
24,-0.1693233756278882,0.15459210999191506,-0.11079299911018667,156.20700088981334,3,callisto_v1.2
25,-0.1355105996753356,0.05415909378487511,-0.14562929327228374,121.37070672771625,3,callisto_v2
26,-0.051455618039977565,-0.18769889523487085,-0.07890609914002411,188.0939008599759,1,carme_v2
27,-0.06363726541814037,-0.15540972192906558,0.060868244964173764,327.86824496417375,4,chardonnay_oak_aged_saison
28,0.1179871399653996,-0.04258655348935216,0.2282683691049908,495.2683691049908,4,cherry_brett
29,0.3594181521290529,0.02657516405234589,-0.02685999595425456,240.14000404574546,2,cherry_brown
30,-0.1595390843884513,0.02292637363188233,-0.1860700554027236,80.9299445972764,3,chinook_bomb
31,0.40437971332623024,-0.041872721447420436,-0.15509184232182086,111.90815767817915,2,choc_cherry_porter
32,0.13351248537452998,-0.14607439653863905,0.0068712082155096485,273.8712082155096,2,choc_chip_cookie
33,0.31315297257176056,-0.024218113153145114,0.0027266655125935454,269.72666551259357,2,choc_fz_grand_cru
34,-0.19723059499299456,0.19471660024988718,-0.18464723329206734,82.35276670793266,3,citradelic
35,0.3597069784328554,0.049903993534312865,-0.0019464331096829476,265.05356689031703,2,coco_mole_light
36,-0.09553706876524787,-0.08620078965668745,-0.11115736533327493,155.84263466672508,1,de_koninck
37,-0.10446618083681877,-0.08531633397801433,-0.12745817466558387,139.54182533441613,1,dekoninck_collab
38,-0.07440368929293878,-0.2392478333702334,0.021427501279195314,288.4275012791953,1,demaryius_3_vol_1
39,0.09616324351811029,0.17505974414927655,0.28410071517234103,551.1007151723411,5,dia_aquga_fresca_v1
40,-0.10333334378197748,-0.08259957837199938,0.13359345500334494,400.59345500334496,4,el_vecino
41,-0.013784122363413875,-0.1255842228887521,0.1815644339403862,448.5644339403862,4,elara_lb_golden_v2
42,0.41183812994426183,-0.042557868995615866,-0.1557017459221948,111.29825407780521,2,elara_lb_stout_v2
43,-0.08103787965367204,-0.1395623985331061,-0.0959823920985308,171.0176079014692,1,elderflower_golden_sour
44,-0.08651227550324185,-0.13775727960512837,-0.10331905501646817,163.68094498353184,1,europa_v3
45,-0.05579598792994688,-0.16483548313753632,-0.07823543220988424,188.76456779011576,1,european_pils
46,-0.10363535664122439,-0.023715929607874643,-0.04123328773553161,225.7667122644684,3,fatheadssmolderingsour
47,0.4373567718464695,-0.036357848198220674,-0.18083078226703048,86.16921773296951,2,film_noir
48,0.32341303100205765,0.04261366593920467,-0.05256702644122104,214.43297355877897,2,frambozen
49,-0.03220205844646341,0.3050432831730375,-0.014501774827509015,252.49822517249098,3,fruity_hoppy
50,-0.14780351361153443,0.3041233363987994,-0.04756782751224653,219.43217248775346,3,fruity_hoppy_v10_blood_orange
51,0.0103723019514316,0.3401841020929384,0.11766870157727079,384.6687015772708,5,fruity_hoppy_v6
52,-0.2158363605548907,0.2120780708720106,-0.19733574054010733,69.66425945989266,3,fruity_hoppy_v7
53,-0.1004199512776874,0.25514279614687946,0.07034865654351544,337.3486565435154,3,fruity_hoppy_v8
54,-0.038614636616196726,0.2626374557944818,0.02555101057914201,292.55101057914203,3,ft_collins_collusion
55,-0.07407129146182481,-0.06999529415511502,-0.08444228876352183,182.55771123647816,1,gluten_reduced_lager
56,-0.1894578989674024,0.26772541064251615,-0.15147648190002094,115.52351809997907,3,gluten_reduced_pale_ale
57,-0.16330349672018718,0.12756972047081508,-0.03595253134348553,231.04746865651447,3,glutiny_ipa_v1
58,-0.13423415991812618,0.01438817304952171,0.025506426562685227,292.50642656268525,3,glutiny_ipa_v2
59,0.20046843379031787,0.1334527987094084,0.1634071478015966,430.4071478015966,5,golden_strong
60,-0.08373273613760795,-0.12092797701211538,0.07234930463167388,339.3493046316739,4,grilled_peach_ale
61,-0.0330238952171435,0.011345655474088216,0.26070478757994364,527.7047875799436,4,grilled_pineapple
62,-0.04873068622860118,-0.1043049237844443,-0.06715282486882915,199.84717513117084,1,gt_callisto
63,-0.15630754286481466,0.10131648076244262,-0.13420608950353224,132.79391049646776,3,guava_spruce
64,-0.16895704456863953,0.10562064864613765,-0.06003816439203802,206.96183560796197,3,guava_spruce_v2
65,-0.08201694913721101,-0.08830173512941003,0.012741163753201848,279.7411637532019,4,himalia
66,-0.038312434516627136,-0.20411823146047367,0.037222458161704004,304.222458161704,1,hof_ten_dormaal_collab
67,-0.13723117018346806,0.28885233831954815,-0.09058141343628012,176.41858656371988,3,hoppy_blonde_2
68,-0.19244793792159415,0.12849702452798115,-0.17438151243617456,92.61848756382545,3,hoppy_blonde_v1
69,0.41012278052925916,-6.050396874755955e-05,-0.12819669339233342,138.80330660766657,2,house_porter
70,-0.028415348042457017,-0.07611835849887107,0.20139787525208921,468.3978752520892,4,hub_collab
71,-0.15239622863316551,0.024713841769475657,-0.039211665579627845,227.78833442037217,3,imbibefleakout
72,0.30538947707952313,-0.018089660262953514,-0.13753842093916493,129.46157906083508,2,imperial_casadian
73,0.3177575943394671,0.027414981277688363,-0.06421028102148814,202.78971897851187,2,imperial_frambozen
74,-0.1488072686944686,0.07829245969213874,-0.10428476232504882,162.71523767495117,3,imperial_indian_ale
75,0.05223563642803682,0.22040235854821832,0.21593130240900094,482.931302409001,5,imperial_red
76,-0.058144090579018905,-0.17512276296065357,0.10555392843777753,372.55392843777753,4,indeed
77,0.1768534542061327,0.14420664626825633,-0.06335671257739561,203.64328742260437,2,india_brown_ale
78,-0.07881896399623843,-0.1806942695568986,-0.03978970507527422,227.2102949247258,1,jester_smash
79,-0.11121896750237459,-0.005299951750580303,0.031136849033369128,298.1368490333691,4,juicy_mandarina
80,0.015804627974946042,0.03038263636816911,0.3223892129337518,589.3892129337518,4,kore_v2
81,-0.13750180005488774,-0.0693817195620543,-0.15451832396304757,112.48167603695242,1,la_ipl
82,-0.03358816917647148,-0.0785654916549739,0.1801781453141093,447.1781453141093,4,labor_of_love
83,-0.05352625106058475,-0.21387426258408035,0.09910979564463179,366.1097956446318,4,lb_saison
84,0.4420300452934856,-0.036208950382754984,-0.18277222663254164,84.22777336745835,2,lb_stout_v3
85,-0.07507205597213389,-0.21320741592608036,-0.05839467367419088,208.60532632580913,1,leba_orange
86,-0.05547355116181267,-0.030361883002705342,0.0834880143160782,350.4880143160782,4,leda_strawberry
87,-0.07533647507544133,-0.23789665316960798,-0.048081978706860595,218.91802129313942,1,lemon_giner
88,-0.04482344874464965,-0.20417610357587512,-0.01035004218973741,256.6499578102626,1,lemon_ginger
89,-0.041165268738957386,-0.05725255488316092,0.148948320480071,415.948320480071,4,lows_foods_marzen
90,-0.17745822740664668,0.1193040825827189,-0.17876315503367823,88.23684496632177,3,mango_spruce_dipa
91,-0.06628546922609158,-0.21946680972313107,-0.05855177886270784,208.44822113729217,1,marius_v._5
92,-0.0922769891095864,-0.08189091866298367,-0.0861632756761922,180.8367243238078,1,marius_v1
93,-0.08062205614651038,-0.08416087213382925,-0.07672511196026324,190.27488803973677,1,marius_v2
94,-0.19397180806954797,0.08749405725529508,-0.19348965172205482,73.51034827794518,3,marius_v3
95,-0.06001866731044934,-0.21017341843356163,-0.09622953894606372,170.7704610539363,1,marius_v4
96,-0.0790794527329575,-0.23986082964311595,-0.01525138053854801,251.748619461452,1,metis
97,-0.023509157580106604,-0.18688334976642532,0.010827647041826129,277.82764704182614,1,metis_v1
98,-0.06324650681875883,-0.21603217726623594,-0.018416321212762037,248.58367878723797,1,metis_v2
99,-0.051161258892284865,-0.21297219714505738,0.010025190443488312,277.0251904434883,1,metis_v3
100,-0.12809979922054976,0.06447862028701773,0.11766077599739733,384.6607759973973,4,mile_high_thunder
101,-0.13543651632685672,-0.09310409091166498,-0.09200933446968854,174.99066553031145,1,no_boil_ipa
102,0.38738572645431363,-0.04086320581288392,-0.15221463180274147,114.78536819725852,2,of_snow_and_sand
103,-0.08396270792887438,-0.06618052424709099,-0.03977318576023365,227.22681423976636,1,orange_vanilla
104,-0.1551183476597966,-0.01890031958202927,-0.1275446157206406,139.4553842793594,3,palisade_smash
105,-0.19655570151302204,0.13773609500039893,-0.19117849250408586,75.82150749591415,3,passion_fruit_ipa
106,-0.048674033919095014,-0.18620780946313137,0.02176437308761059,288.7643730876106,1,passionfruit_citra
107,-0.06351487203514775,-0.16973154313765193,0.02433720922710305,291.3372092271031,1,passionfruit_citra_berliner_weisse
108,-0.09148925270885967,-0.09614543721548915,0.16387746056789967,430.8774605678997,4,peach_coriander
109,-0.1285710980380528,-0.05316622376065966,-0.03163908821489862,235.3609117851014,3,peach_ipa
110,0.37793512828020687,-0.0351419785433043,-0.15223788367148547,114.76211632851454,2,peppermint_stout
111,-0.08306602205173017,-0.14908004609530395,-0.1052693076238053,161.7306923761947,1,pilsner
112,-0.07761316536799344,-0.04507510877963055,-0.085637303371607,181.362696628393,1,pilsner_2017_v2_(european)
113,0.3855836637232808,0.0277600953644806,-0.0970587774834653,169.9412225165347,2,pre_sour_oscar
114,-0.11228206299250605,-0.06551283300243146,0.043352464516275606,310.35246451627563,4,pro-am
115,-0.15496627738514107,0.3184961001248816,-0.10134045951246316,165.65954048753684,3,ra_pale_ale/_slr_2.0
116,0.28626400382549916,0.14430368556336876,0.03857789997933708,305.5778999793371,5,ranger_games
117,0.2447676967509594,0.03154038573132259,-0.0197542727666886,247.2457272333114,2,raspberry_blonde
118,-0.043035082343974365,-0.1466677910560388,0.2541698910628145,521.1698910628145,4,rheingeist
119,-0.08386228072056218,-0.008975577240529768,0.04908659635168207,316.0865963516821,4,s_fruit_mezcal_v1.1
120,-0.01107178399638221,-0.08557221128215359,0.3020426811489941,569.042681148994,4,sahti
121,-0.06839766810823288,-0.1856311639415007,0.08633269875307409,353.33269875307406,4,scuppernong_sumac_sour
122,-0.19914564357378575,0.12658251933070688,-0.16873943983093428,98.26056016906571,3,southern_hemisphere_ipa
123,0.41035300272665776,-0.03840722861264788,-0.16855736930724835,98.44263069275166,2,spiced_imperial_stout
124,-0.04227331364489432,-0.0734128210110004,0.16192527216086808,428.9252721608681,4,strawberry_basil
125,-0.07916668315390966,-0.16904602902357752,-0.07990221057941271,187.09778942058728,1,sumac_nigra_grape
126,-0.041553788691901794,-0.21634404505260163,-0.06504648349475817,201.95351650524185,1,sun_session_saison
127,-0.06819864875384862,-0.14534109855203356,0.14052824047788876,407.52824047788874,4,tart_lychee
128,-0.010432662563214441,-0.12021075238142023,0.21435101888689995,481.35101888689996,4,texas_mango_berliner
129,0.23037126655971324,0.2146273975091599,0.15751693408223105,424.51693408223105,5,toasted_almond_brown
130,0.2648988177739343,0.12338761033181808,0.0797010325759955,346.7010325759955,5,toasted_almond_brown_v2
131,0.38978643065531454,0.07785026639388352,-0.04769049619767672,219.30950380232326,2,toasted_almond_brown_v4
132,-0.0683141032065247,0.35339334735223704,0.02281173083211882,289.8117308321188,5,trailhead_lager
133,-0.14258140226706734,0.039537772444435536,0.13048568752430584,397.48568752430583,4,triple_double
134,-0.16841802323619584,0.07821606780679385,-0.16758494848149477,99.41505151850524,3,tropical_rye
135,0.0017064777030456613,0.19363391607115127,0.10616810379344144,373.16810379344145,5,vienna_lager_v1
136,-0.09453256649681983,0.027798830921092733,-0.07067373102360949,196.3262689763905,3,watermelon
137,0.06919288350798737,0.26474917674022835,0.12217429596938761,389.17429596938763,5,wet_hop
138,-0.04347154106513274,-0.18218150762894927,0.14697994079012647,413.9799407901265,4,yours_and_mine
